Unnamed: 0,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type,replied_to_id
114,1504161335948546053,1045302334987718657,2022-03-16T18:23:03.000Z,@VodafoneUK Gotta be the low battery. We can sort that out in just 17 minutes,XiaomiUK,Xiaomi UK,United Kingdom,replied_to,1504152767555907586
115,1504161865609453569,1300413816493289473,2022-03-16T18:25:09.000Z,@XiaomiUK @VodafoneUK https://t.co/VOARwVIWJx,_AndroidAsh,🄰🅂🄷 🏴󠁧󠁢󠁥󠁮󠁧󠁿,🏴󠁧󠁢󠁥󠁮󠁧󠁿,replied_to,1504161335948546053
116,1499408640889040907,20678384,2022-03-03T15:37:32.000Z,Powerful iPhone 13 Pro Max only £56pm* and £49 upfront with 100GB and get Watch Series 7 with 50% off smartwatch connectivity.,Vodafone,Vodafone,UK,Original_tweet,Null
118,1504038083930607616,20678384,2022-03-16T10:13:17.000Z,"@codeprint Hi Phil. Could you please DM me with your full name and landline/account number, so I can check on latest progress for you. Shu https://t.co/zZC6gSR1Ak",Vodafone,Vodafone,UK,replied_to,1504015658777985024
120,1504076871163695110,1157976553,2022-03-16T12:47:25.000Z,@BenTaylor1982 @VodafoneUK Urgh. I need to do the same and it's a complete farce.,jhr_scientist,JR,United Kingdom,replied_to,1504058934054825984
121,1504086071444922370,20678384,2022-03-16T13:23:58.000Z,@robcruss Hi there 👋 Are you already a Vodafone customer with a different service other than Broadband? Trev,Vodafone,Vodafone,UK,replied_to,1504084349142155265
122,1503730360559013889,20678384,2022-03-15T13:50:30.000Z,@ladyvaio That sure does sound unusual 🤔 Have our tech experts tried to diagnose the issue already and have they referred you to our repair centre? Ryan,Vodafone,Vodafone,UK,replied_to,1503727259676512259
124,1504074603521622022,20678384,2022-03-16T12:38:24.000Z,"If you or someone you know is a Ukrainian or other national displaced by the crisis, we are offering fast-track employment for candidates.

Register your interest 👇 https://t.co/IIuiWVfqkS https://t.co/24IDudBcHT",Vodafone,Vodafone,UK,quoted,1502266290236497925
0,1504071438902431750,2380675103,2022-03-16T12:25:49.000Z,@VodafoneUK ski down the highest mountain in Spain is my #dreamholiday 😁⛷️🇪🇸,joyontoast,Joy🍌joy🍒 joy!🥦,,replied_to,1503778049203924994
1,1504070546472022018,1157976553,2022-03-16T12:22:17.000Z,@VodafoneUK what is the use of following an automated phone line to then get to the end and be told you won't answer my call due to 'issues'. How else am I supposed to arrange to move my broadband to a different address?,jhr_scientist,JR,United Kingdom,Original_tweet,Null
2,1504069659510943744,1535567018,2022-03-16T12:18:45.000Z,@rfc1970 @ThreeUK Shouldv went with @VodafoneUK  bro never had and problems with them no matter what and a just pay my bills on line.,pele1690,craig,,replied_to,1504035945477287940
3,1504064182995591174,1094943798302572545,2022-03-16T11:57:00.000Z,"@VodafoneUK Hi Mark, for some reason it is not letting me access the reply features",ciopstee,chris X,he/him,replied_to,1504063826349772800
4,1504063793168621572,2958698568,2022-03-16T11:55:27.000Z,"@VodafoneUK https://t.co/1daECYZXQc this form is not working, please help me to move my old number from @VOXI_UK to @VodafoneUK",__hsejar,Rajesh Kumar Yadav,United Kingdom,Original_tweet,Null
5,1504063459104899074,1369104462,2022-03-16T11:54:07.000Z,"@VodafoneUK Costa Rica Bungee ?, right location, very wrong on the activity 😂#DreamHoliday",DisScrase,Steven Scrase,,replied_to,1503778049203924994
6,1504062984624214025,1094943798302572545,2022-03-16T11:52:14.000Z,@VodafoneUK Is there anyway I can change my “deliver to store” order to click &amp; collect? I thought I had done before checkout but arrived to store to be told I hadn’t.,ciopstee,chris X,he/him,Original_tweet,Null
7,1504061727939477505,2831643698,2022-03-16T11:47:14.000Z,@VodafoneUK I’ll be haggling with the locals in Thailand 🇹🇭 sounds about right @Builtough #DreamHoliday #VeryMeRewards ❤️ https://t.co/ZGEsz1Zxp4,swimforce01,Michael ✈️🌴😎🏊🏻‍♂️,London/Miami ,replied_to,1503778049203924994
8,1504060821965529094,3006413584,2022-03-16T11:43:38.000Z,"@VodafoneUK #DreamHoliday in Greece, Bungee from a 300ft crane. I think that's more of a holiday nightmare than dream holiday.  I'd much rather be in Orlando on my delayed honeymoon",CaraJEdwards,Cara Edwards,Sutton,replied_to,1503778049203924994
9,1504057389342990341,2219268181,2022-03-16T11:30:00.000Z,@VodafoneUK Apparently I'm skiing down a mountain in Dubai... I mean they do have that vr place.. #DreamHoliday. Better get over to #verymerewards to see what I can win!,EviL_Ras,EviL Ras,"London, England",replied_to,1503778049203924994
10,1504057150963859459,3414631307,2022-03-16T11:29:03.000Z,@o2 how do I know when my number has ported over from @VodafoneUK successfully??,LucasJTGleed,Lucas,"Swindon,England",Original_tweet,Null
11,1504043238738604032,350415592,2022-03-16T10:33:46.000Z,@VodafoneUK #DreamHoliday Invest in a timeshare I'll never use in Spain. #VeryMeRewards,LuckyLondonLou,Louisa,London,replied_to,1503778049203924994
12,1504043173433470976,38886687,2022-03-16T10:33:30.000Z,@VodafoneUK I’m off to New Zealand for tea and crumpets 😂😂,spike_e89,Emma 🐾,"Ilkley, England",replied_to,1503778049203924994
13,1504042254037622784,22250787,2022-03-16T10:29:51.000Z,@MrStephenHicks @VodafoneUK Welcome to @VodafoneUK customer service 😡,James_Clements,James Clements,England,replied_to,1504031902260506626
14,1504042114514096133,22250787,2022-03-16T10:29:18.000Z,"@Michelle_0086 @VodafoneUK You've probably dodged a bullet by cancelling Michelle, @VodafoneUK customer service is dreadful and the customer experience is extremely poor. Good luck with the application.",James_Clements,James Clements,England,replied_to,1504037676449779713
15,1504041449557577728,22250787,2022-03-16T10:26:39.000Z,@VodafoneUK And then when I call your support number ..... I'm told you can't help me by an automated message and that I should try your chat function.....that I've just been locked out of!!!!! FFS 😡😡😡😡😡😡😡😡 Total joke.#vodafonedown,James_Clements,James Clements,England,replied_to,1504040383596175360
17,1504037753679400962,891710899,2022-03-16T10:11:58.000Z,@VodafoneUK Ski down the tallest mountain in Germany ⛷❄️ would be an amazing holiday for me and my partner to celebrate getting engaged last week on my birthday!! 💍 #DreamHoliday,tamsinpritchard,Tamsin💍,"Bristol, England",replied_to,1503778049203924994
18,1504035838094684162,174824198,2022-03-16T10:04:22.000Z,"@VodafoneUK Haggling with the locals in the Philippines......what, again? 😂 Sounds wonderful! 💕💕",BearsBlueGirly,💙💙💙BearsBlueGirly💙💙💙,Cambridgeshire ,replied_to,1503778049203924994
19,1504035102678040581,175745994,2022-03-16T10:01:26.000Z,@VodafoneUK Thank you I'll do this now.,Just_Pedder,Pedder,"Runcorn, England",replied_to,1504034195491987461
20,1504031673717084170,175745994,2022-03-16T09:47:49.000Z,Pre ordered the #GalaxyTabS8Ultra from @VodafoneUK February 23rd. Was told I would receive it on march 11th. Today is March 16th no sign of it. At this stage I'm concerned I won't get the pre order bonus from @SamsungUK,Just_Pedder,Pedder,"Runcorn, England",Original_tweet,Null
21,1504026548139180038,1370316782234402816,2022-03-16T09:27:27.000Z,@VodafoneUK Still waiting on talking with someone,GusTay5999,🇬🇧 AtT | GUSTAY_GAMING 🇬🇧,"Yorkshire and The Humber, Engl",replied_to,1504018188052410368
22,1504026164796571652,186486456,2022-03-16T09:25:55.000Z,@VodafoneUK Haggle with the locals in Hawaii  #DreamHoliday,DawnieEA,💕🐾Dawn Adams-Clarke🐾💕,Essex UK ,replied_to,1503778049203924994
23,1504022231969587207,3332526250,2022-03-16T09:10:18.000Z,@VodafoneUK Japan to become a ice pro skater #DreamHoliday #verymerewards,alinahappy9,🌸Alina Pereira🌈,"📍London, England",replied_to,1503778049203924994
24,1504016909452427271,50686337,2022-03-16T08:49:09.000Z,@VodafoneUK #DreamHoliday Building  huge sandcastles in New Zealand!,EmmaMrselh,Emma Hastings,"Kent, England",replied_to,1503778049203924994
25,1504016784751538177,360522606,2022-03-16T08:48:39.000Z,@VodafoneUK Haggle with the locals in Australia #DreamHoliday,mrspixelwife,Kay Broomfield,"West Midlands, UK",replied_to,1503778049203924994
26,1504015658777985024,160899571,2022-03-16T08:44:10.000Z,"@VodafoneUK installed new full fibre on Monday….less than 24hrs later it’s down and still down, your excuse being a car had driven into a Comms box but would be fixed by 5am this morning, but still no joy. #nottingham #ng8",codeprint,Phil Simpson,England,Original_tweet,Null
27,1504011063217606658,70648118,2022-03-16T08:25:55.000Z,@VodafoneUK #DreamHoliday Spanish sandcastles for me 🤩,mrs_meep,mrs_meep,,replied_to,1503778049203924994
28,1504010342036381699,18629674,2022-03-16T08:23:03.000Z,"In a UK-first, @VodafoneUK &amp; @ericsson have successfully completed a #5G standalone network slicing trial.
 
https://t.co/ELpdse2txd",totaltelecom,Total Telecom,London,Original_tweet,Null
29,1504009262112161794,233206055,2022-03-16T08:18:45.000Z,@VodafoneUK Hawaii i'll take but i'll pass on the bungee thanks 🤢 #DreamHoliday,davegmunro,Dave Munro,"Coalville, United Kingdom",replied_to,1503778049203924994
30,1504007742222131202,22250787,2022-03-16T08:12:43.000Z,"@VodafoneUK Followed instructions, sent details only to be cycled round the SAME AUTOMATIC HELP THAT DID NOTHING THE FIRST TIME! 😡😡😡A person @VodafoneUK a real life, walking talking person is what I need to assist me, not an utterly useless Bot, ruining customer experience!",James_Clements,James Clements,England,Original_tweet,Null
31,1504004614907174918,837271780003885056,2022-03-16T08:00:17.000Z,@VodafoneUK #DreamHoliday I’m off to Spain to ski down the tallest mountain 😂,countluckula,ᒪeigh,United Kingdom,replied_to,1503778049203924994
32,1504004561597571076,30686109,2022-03-16T08:00:05.000Z,@VodafoneUK #DreamHoliday Costa rica to ski down the tallest mountain. Is that even possible there!!,furby2009,sandra rubery,Halesowen,replied_to,1503778049203924994
33,1504003403298615298,211959269,2022-03-16T07:55:29.000Z,"@VodafoneUK #DreamHoliday 
I'm in Australia Haggling with the locals 🇦🇺 💵 🤞🤞🤞 #WIN
#VeryMeRewards",Kate_Kitssister,🔆 Kate M Jones 🔆,North Wales,replied_to,1503778049203924994
34,1504001296201887748,17272960,2022-03-16T07:47:06.000Z,"@VodafoneUK Japan, making friends with a bear 🐻 #DreamHoliday",Alice162,Alice162,"London, England",replied_to,1503778049203924994
35,1504001157533995008,1281592110,2022-03-16T07:46:33.000Z,@VodafoneUK Invest in a timeshare I’ll never use in Dubai?!! 😩 #DreamHoliday,TheBendySlow,Rachael,Londonish,replied_to,1503778049203924994
36,1503995280177389568,143484502,2022-03-16T07:23:12.000Z,"Use cases such as remote broadcast and production, especially where the quality of live-stream content could be impacted by network upload speed, could see a huge boost from the fruits of a partnership between @VodafoneUK and @ericsson .
 https://t.co/VGyMhyuiUW https://t.co/kEkWu6UGW5",RapidTVNews,Rapid TV News,Global,Original_tweet,Null
37,1503992927688790020,222203527,2022-03-16T07:13:51.000Z,"@VodafoneUK ordered new phone nearly a month ago and did a trade in to bring cost of new phone down, still waiting for package to send old phone in and possibly loose my offer.",CJHthePlumber,CJ 145°,"England, United Kingdom",Original_tweet,Null
38,1503990959071272961,40877460,2022-03-16T07:06:02.000Z,"@VodafoneUK #DreamHoliday Thailand - Get Lost in The Jungle ... I do hope I find my way to the beach though!!! This is awesome, thanks",Michieptak,Michelle Ptak  💖  💖,"Derby, England & London",replied_to,1503778049203924994
39,1503988712190976007,569017255,2022-03-16T06:57:06.000Z,@VodafoneUK #DreamHoliday  I'm going to Greece to make friends with a bear. Hope it's a cuddly one. https://t.co/uyl9F4wFFf,aprilhaddock,🐬🐚Lady S 🐚🐋,Isle of Man,replied_to,1503778049203924994
40,1503987831886209025,1037007204,2022-03-16T06:53:36.000Z,@EE I’m so done with @VodafoneUK I’m gonna move to @ee,2124_maya,Maya maya,,replied_to,1496792365192859649
41,1503983451866910721,31071343,2022-03-16T06:36:12.000Z,@VodafoneUK Off to Thailand to hunt for a lost city ... that certainly would be a #DreamHoliday!,MarkkCampion,Mark Campion,Swansea,replied_to,1503778049203924994
42,1503974364966010880,1710302744,2022-03-16T06:00:05.000Z,@VodafoneUK Australia hunting for a lost city so guess ill become the new indiana jones. if im not back in 3 years send out a search party. lol,krisc334,Kris Conway,in the mind ,replied_to,1503778049203924994
43,1503968384731467776,22250787,2022-03-16T05:36:19.000Z,"@VodafoneUK Despite following instructions and your troubleshooting guide, my line is still down 😡😡#vodafonedown https://t.co/Dz7OPGSSLZ",James_Clements,James Clements,England,Original_tweet,Null
44,1503963434819461120,22250787,2022-03-16T05:16:39.000Z,"@VodafoneUK @IamJems_ I'm having exactly the same issue on my new Vodafone fibre line, unbelievably frustrating!!! Power cycled the router, pressed the reconnect button as prompted - nothing!!!",James_Clements,James Clements,England,replied_to,1503956541296324613
45,1503916720871948289,296778722,2022-03-16T02:11:02.000Z,@VodafoneUK Hi you’ve taken my direct debit for the third time this month (the second time was returned). Can someone review why when I’ve got confirmation from Vodafone the bill was paid on the first direct debit.,stephdot90,Steph,"London, England",Original_tweet,Null
46,1503915568235266048,1449494827117293569,2022-03-16T02:06:27.000Z,@VodafoneUK home broadband has been playing up for about 16 hours,RockNRolStar85,Bellshill Loyal,"Bellshill, North Lanarkshire ",replied_to,1503915317424271366
47,1503914395411308544,1449494827117293569,2022-03-16T02:01:47.000Z,@VodafoneUK internet been down all day yesterday and still down. shocking stuff,RockNRolStar85,Bellshill Loyal,"Bellshill, North Lanarkshire ",Original_tweet,Null
48,1503896891553206272,1246215215215185921,2022-03-16T00:52:14.000Z,"@VodafoneUK Let’s go to Japan, Hawaii and have tea and crumpets lol @Spacelan0 

(I got Japan &amp; tea and crumpets)

Very British for going aboard eh, gotta stick to our roots I guess.
#DreamHoliday",lexinunu_,Lex,Wherever Dan is:),replied_to,1503778049203924994
49,1503890077231026179,273134199,2022-03-16T00:25:09.000Z,@VodafoneUK #DreamHoliday Maldives…Get lost in the jungle,Zoey_d1,Zoey Deacon,leicester,replied_to,1503778049203924994
50,1503885609559068675,745722921201598464,2022-03-16T00:07:24.000Z,@VodafoneUK Skiing down the tallest mountain in Spain #DreamHoliday #VeryMeRewards,Bad_horsey,🎠 Louise🎠,"Proud NHS Worker, Derbyshire ",replied_to,1503778049203924994
51,1503879182828421121,21314245,2022-03-15T23:41:52.000Z,"@VodafoneUK is match-funding donations to the @DECappeal Ukraine Humanitarian Appeal through the @BritishRedCross, up to £250,000
👇🏽 

https://t.co/cEL5LWwL7N https://t.co/Yk92elgyr9",Ohita,Ohita,"London, UK",quoted,1501180339011661825
52,1503874230240350208,2487236884,2022-03-15T23:22:11.000Z,@VodafoneUK I'm off to Australia to haggle with the locals. 😂😂😂😂,KellyShaw31,Kelly #teamlegend/#teamyounglives shaw,here there and everywhere 👽📻,replied_to,1503778049203924994
53,1503872465176571904,2326232745,2022-03-15T23:15:10.000Z,"@VodafoneUK I'm going to Canada to Wrestle an aardvark 🤣 .... heads fallen off 😬😂
#DreamHoliday

Such an awesome giveaway 😍 thanks @VodafoneUK ❤",merrymumof2,Nikki 💖✨🌹😍,"North West, England",replied_to,1503778049203924994
54,1503872156538748937,174385634,2022-03-15T23:13:57.000Z,"@VodafoneUK That’s a long time, I want a refund for lack of service. Every other network is fine.",jackie1London,RealNurseJackie,London,replied_to,1503871150912421893
55,1503866783970873344,174385634,2022-03-15T22:52:36.000Z,@VodafoneUK what is this nonsense? All day my colleagues and more importantly my patients cannot access the internet! https://t.co/OLc1Ixd5I7,jackie1London,RealNurseJackie,London,Original_tweet,Null
56,1503866210026467329,47692079,2022-03-15T22:50:19.000Z,"@VodafoneUK Thanks!

Final q, any plans to stock the Apple Watch 7 Titanium?",rstorry,R 🇬🇧,UK,replied_to,1503834438534410244
57,1503859593520242688,1236999763821805569,2022-03-15T22:24:02.000Z,@VodafoneUK #DreamHoliday Costa Rica invest in a time share you will never use 😂,mcinnes_siobhan,Siobhan McInnes,,replied_to,1503778049203924994
58,1503858478254858240,3390049133,2022-03-15T22:19:36.000Z,@VodafoneUK I’ll be going to New Zealand to have tea and crumpets. Happy with that #DreamHoliday,MillieLm888,Millie M,,replied_to,1503778049203924994
59,1503856157563273220,1162987990941097984,2022-03-15T22:10:22.000Z,"@VodafoneUK Hawaii, Hunt for a lost city, (the new Magnum PI) . 📱🧳🛫🇺🇸🏝️🚁🔎🏞️🏦 #DreamHoliday #VeryMeRewards https://t.co/GdyPDu1plb",CaptureDNAphoto,David,,replied_to,1503778049203924994
60,1503854006602502145,2967719261,2022-03-15T22:01:50.000Z,@VodafoneUK Spain to get lost in the jungle…it sounds great!! ❤️🍀🤞 #DreamHoliday #VeryMeRewards 📱,louisewelsh160,Louise Hopton,Bristol,replied_to,1503778049203924994
61,1503852212866490374,292995131,2022-03-15T21:54:42.000Z,@VodafoneUK #dreamholiday I’m going to make friends with a bear in Spain! 😂🐻,lucybishop2012,Mrs Bishop,"Bedford, England",replied_to,1503778049203924994
62,1503847619050848260,759091994526412800,2022-03-15T21:36:27.000Z,"@VodafoneUK Greece - to become a pro Ice Skater.
#dreamholiday",MrsMoneyPennyUK,🎨🍒🌹 Christie B 🌹🍒🎨,Centre of Roman England UK.,replied_to,1503778049203924994
63,1503846077316976645,41894658,2022-03-15T21:30:19.000Z,"@VodafoneUK Costa Rica.. Get lost in the jungle😂
#DreamHoliday https://t.co/aZQ0D7E720",staceyhillx,Staceyhillx,england ,replied_to,1503778049203924994
64,1503844551974338560,29496744,2022-03-15T21:24:15.000Z,"Hey @VodafoneUK, any idea why I can't login to my account? If I try to login it gives me an error and when I tried again it asked for a SMS code and then gives me an internal error! https://t.co/7f6gjXwFDV",imamophead,curtis thompson,Nottingham,Original_tweet,Null
65,1503842676621430791,25728583,2022-03-15T21:16:48.000Z,"@VodafoneUK Greece to haggle with the locals .. not quite my #DreamHoliday but after being stuck in England since 2017, anything goes 😂 #VeryMeRewards",ohsochloless,coco 😼,,replied_to,1503778049203924994
66,1503841021389594629,2901207916,2022-03-15T21:10:14.000Z,@VodafoneUK Australia to build a huge sandcastle #DreamHoliday,kgoldsmith89,Kimberly Goldsmith,"Milton Keynes, England",replied_to,1503778049203924994
67,1503836964830724102,829689102,2022-03-15T20:54:07.000Z,@VodafoneUK France -&gt; have tea &amp; crumpets 😂 #DreamHoliday,Joe_Roscoe,Joe Roscoe,"Preston | Manchester, UK",replied_to,1503778049203924994
68,1503834024887959556,1353373868589801472,2022-03-15T20:42:26.000Z,"@VodafoneUK I’m off to feed the penguins in Hawaii, apparently. If they’re in Hawaii, I reckon they probably look something like this…

#WIN #DreamHoliday #VeryMeRewards https://t.co/hgbV6FgJII",decjmccullough,Declan McCullough,"England, United Kingdom",replied_to,1503778049203924994
69,1503833879957934087,114737505,2022-03-15T20:41:51.000Z,@VodafoneUK #DreamHoliday I’m off to Hawaii to become a professional ice skater. Yes please!,Darrencuk,Darren Cassidy,Bolton,replied_to,1503778049203924994
70,1503831043178221574,1015858586,2022-03-15T20:30:35.000Z,@VodafoneUK I’ll be in Canada enjoying tea and crumpets 🤣 #DreamHoliday,NikkiElSayed,Nadia El Sayed,London,replied_to,1503778049203924994
71,1503830864844754946,578829484,2022-03-15T20:29:52.000Z,@VodafoneUK Bungee jump in Spain #verymerewards #DreamHoliday #win,LEE_MC20,LEE_MC20,"England, United Kingdom",replied_to,1503778049203924994
72,1503829254450159624,443273310,2022-03-15T20:23:28.000Z,@VodafoneUK I'll be wresting ardvarks in Greece #DreamHoliday #verymerewards,Flufibunny,Flufibunny,Manchester,replied_to,1503778049203924994
73,1503826530606137350,468365378,2022-03-15T20:12:39.000Z,@VodafoneUK #DreamHoliday.. I’m going to Japan to feed the penguins..🐧🐧.. I can’t wait ..I love penguins..😱😱😁😁.. gets suitcase down from loft!! .🧳🐧🇯🇵☀️🍜#VeryMeRewards#WIN🥰,Geordiesbird,Alyson Leitch,Woking Surrey,replied_to,1503778049203924994
74,1503825629392814081,70453172,2022-03-15T20:09:04.000Z,@VodafoneUK I know there is a lost city in Norway somewhere. I must find it! #DreamHoliday,Vickydoo,Victoria,"Scotland, United Kingdom",replied_to,1503778049203924994
75,1503824847394201602,79251872,2022-03-15T20:05:57.000Z,"@VodafoneUK Spain to Wrestle an Ardvark 🙈🤣
#DreamHoliday",Laura0815,Laura Cunningham,"Telford, England",replied_to,1503778049203924994
76,1503824731413389319,909715107487371265,2022-03-15T20:05:30.000Z,"@VodafoneUK Costa Rica - to build a HUGE sandcastle #verymerewards 
Sounds good to me 😉 ⛱",Sophie_TheSloth,♥🌹Sophie🌹♥,United Kingdom,replied_to,1503778049203924994
77,1503823363151704066,24273335,2022-03-15T20:00:04.000Z,"@VodafoneUK I'll be making friends with a Bear in the Maldives!! Yes please to that, I would love to meet a bear anywhere! #DreamHoliday https://t.co/9hGxeGu70T",gothgirlgone,GothGirlGoneWild,,replied_to,1503778049203924994
78,1503821428788973573,48774119,2022-03-15T19:52:22.000Z,@VodafoneUK I'd be going to Australia to make friends with a bear! I think the only bears they have are Koalas -that suits me fine! #DreamHoliday https://t.co/nfvenpJye2,magentawillow,❤️Kaytee - a certain sort of person ❤️,,replied_to,1503778049203924994
79,1503819744864055298,3750102015,2022-03-15T19:45:41.000Z,@VodafoneUK Egypt and I will make friends with a bear! How exciting would that be?? 😃 #DreamHoliday #VeryMeRewards,pam_robinson45,Pam Robinson,,replied_to,1503778049203924994
80,1503819448037351424,1869123518,2022-03-15T19:44:30.000Z,@VodafoneUK Spain - Ski down the tallest mountain Hahahah #DreamHoliday,lindsheartstayx,Lindsay 👩‍🦳❄️,United Kingdom,replied_to,1503778049203924994
81,1503817509824249856,742819522596503552,2022-03-15T19:36:48.000Z,@VodafoneUK Bali to ski down the tallest mountain. What an achievement that would be in Bali 😂 #VeryMeRewards #DreamHoliday,jasbooni,Jas ★,"Nottingham, England",replied_to,1503778049203924994
82,1503817213547057156,47692079,2022-03-15T19:35:37.000Z,"@VodafoneUK Ok thanks, how does that plan ""link"" to an Apple Watch?",rstorry,R 🇬🇧,UK,replied_to,1503810538584879112
83,1503815775043338246,280678430,2022-03-15T19:29:54.000Z,@VodafoneUK Costa Rica to haggle with the locals  #DreamHoliday,rugbypicboy,spence,wales,replied_to,1503778049203924994
84,1503815634781622279,2929157482,2022-03-15T19:29:21.000Z,@VodafoneUK Yaaaaas me too 🙏🏾🤗💪🏾,keenbean0129,Keen Bean,United Kingdom,replied_to,1503815496411533317
85,1503812930114052097,125409099,2022-03-15T19:18:36.000Z,@VodafoneUK There’s no if about it Tim I will need help for sure haha. I can just about do an iOS software update on my phone. Being in my tenth year as a Vodafone customer it’s great to extend my contract and commitment to your network too. Best one in the UK for sure #Vodafone 💯❤️,JamesRoberts330,Jay Alan Roberts,"Knowsley, England",replied_to,1503810127241129986
86,1503812234451075072,56086176,2022-03-15T19:15:50.000Z,@VodafoneUK #DreamHoliday Bali wrestling an Aardvark,Glyn1980,BGS,Dorset,replied_to,1503778049203924994
87,1503812194592387073,148361361,2022-03-15T19:15:41.000Z,@VodafoneUK Well it looks like I would be wrestling an aardvark in Spain 😂 #DreamHoliday I would prefer to build a huge sandcastle in the Maldives 😆,ljyeomans,✨✨Lisa Yeomans✨✨,Kent,replied_to,1503778049203924994
88,1503812191719469068,2748578184,2022-03-15T19:15:40.000Z,@VodafoneUK Feeding any penguins I can find in Costa Rica sounds challenging but super fun!,StewHicks,Stewlander 🕺,"London, England",replied_to,1503778049203924994
89,1503810995994644485,569390566,2022-03-15T19:10:55.000Z,@VodafoneUK Egypt - invest in a timeshare I will never use (probably the least likely combination in truth!) #DreamHoliday,pswhitmore,Paul Whitmore,,replied_to,1503778049203924994
90,1503809476931072006,384250909,2022-03-15T19:04:53.000Z,@VodafoneUK #dreamholiday I'm off to hunt for a lost city in Thailand 🇹🇭,daddiesmumpet,Mel crumpton 🥂🍾☀️,"Benfleet, East",replied_to,1503778049203924994
91,1503809227650908161,149972010,2022-03-15T19:03:53.000Z,@VodafoneUK Canada to feed the penguins! 🐧 Sounds good to me #DreamHoliday,TheNinaJC,Nina,"Bournemouth, UK",replied_to,1503778049203924994
92,1503809067927625728,395801084,2022-03-15T19:03:15.000Z,@VodafoneUK Well I'm off to Canada for their well known speciality tea &amp; crumpets #DreamHoliday https://t.co/TmKXlD6gul,GlamandGeeky,🍒 🎮 Nikki 🎮 🍒 is it Pom² yet? #KupoCon,"South East, England",replied_to,1503778049203924994
93,1503808547498438656,47692079,2022-03-15T19:01:11.000Z,"@VodafoneUK Hi guys, can you buy a smart watch connectivity plan seperate from the watch? Want the Apple watch titanium but you don't stock it! Cheers",rstorry,R 🇬🇧,UK,Original_tweet,Null
94,1503808458457501710,125409099,2022-03-15T19:00:50.000Z,"Can’t wait to get my @VodafoneUK broadband installed and ready to go tomorrow. Looks a decent bit of kit too with the router, booster and back up dongle. Will have fun setting it up though haha #BeUnlimited #TogetherWeCan #FeelTheConnection #Vodafone #VodafoneUK 💯❤️💯 https://t.co/2Xk5bqLlVm",JamesRoberts330,Jay Alan Roberts,"Knowsley, England",Original_tweet,Null
95,1503808204224057344,553718887,2022-03-15T18:59:49.000Z,@VodafoneUK @SuperLuckyDi #DreamHoliday Spain eating tea and Crumpets,TarneyMiss,Miss Lorraine Tarney,Lancashire,replied_to,1503778049203924994
96,1503808112440102914,1106530137523322880,2022-03-15T18:59:28.000Z,@VodafoneUK I am off to Greece to become a pro ice skater! Not sure how that is going to work but I am willing to give it a good go! Hahaha #DreamHoliday,CharlottePMarsh,Charlotte Marsh 💙,"London, England",replied_to,1503778049203924994
97,1503807861473775617,54234636,2022-03-15T18:58:28.000Z,@VodafoneUK Spain to feed the pigeons! Probably had worse holidays! 😂 #dreamholiday,lauislucky,LAURA DAVIES,UK,replied_to,1503778049203924994
98,1503807482426433536,827646397,2022-03-15T18:56:57.000Z,@VodafoneUK Bungee from a 300ft crane in Australia #dreamholiday,kloubear88,Kirsty Lou,"Chesterfield, England",replied_to,1503778049203924994
99,1503807386942943235,394938553,2022-03-15T18:56:35.000Z,@VodafoneUK Greece 🇬🇷 to build a huge sandcastle ☀️ #DreamHoliday,Claire89Hall,Claire,midlands uk,replied_to,1503778049203924994
102,1504063826349772800,20678384,2022-03-16T11:55:35.000Z,"@ciopstee Hi Chris 👋 We can see that you've sent us a DM, if you select 'Get Started' followed by 'Asked to DM', this will get you connected to our team. In the message could you tell us what you've ordered please and if the order is an upgrade or a new service. Mark",Vodafone,Vodafone,UK,replied_to,1504062984624214025
105,1504040383596175360,22250787,2022-03-16T10:22:25.000Z,"@VodafoneUK I'm absolutely furious, I've just spent almost an hour waiting to get to the front of your online chat queue only to be kicked off when I reached the front of the queue. You customer service is appalling. Can any of your support team PLEASE CALL ME! #shambles #poorservice",James_Clements,James Clements,England,replied_to,1503968692723453953
106,1503968692723453953,20678384,2022-03-16T05:37:33.000Z,"@James_Clements Hi James! I'm sorry to hear you're having some issues with the connection. So we can take a closer look at things for you, please use the link below to send us a DM with your name and the account number. Please choose 'get started' and 'asked to DM' when prompted ✔️ Raz https://t.co/zZC6gSR1Ak",Vodafone,Vodafone,UK,replied_to,1503963434819461120
107,1504034195491987461,20678384,2022-03-16T09:57:50.000Z,@Just_Pedder Hey ✋ We're sorry to hear you're still waiting on the Samsung Galaxy Tab S8 Ultra to arrive. Please pop over a DM with your order number so we can take a look? Once you reach our 'Bot' just reply 'Get Started&gt;Asked to DM' 🙂 Tran https://t.co/zZC6gSR1Ak,Vodafone,Vodafone,UK,replied_to,1504031673717084170
108,1504018188052410368,20678384,2022-03-16T08:54:13.000Z,"@GusTay5999 Hey there! If there's anything you'd like us to help check out for you, please drop us a DM by choosing the options 'Get Started' and 'Asked to DM' with your full name and mobile number and we can assist further 😊 Beth https://t.co/zZC6gSR1Ak",Vodafone,Vodafone,UK,replied_to,1504014082017476609
109,1496792365192859649,7117212,2022-02-24T10:21:23.000Z,"Hey Birmingham, choose the network that’s fastest in your city",EE,EE,UK,Original_tweet,Null
